,city,date,polarity,state,text
60,Kearny,Tue Jun 19 01:44:12 +0000 2018,0.05,NJ,She has no interest in Wills.  She barely blinked at his story.   #thebachelorette
61,Fountainebleau,Tue Jun 19 01:44:14 +0000 2018,-0.6125,FL,How lame is Becca's drama on tonight's episode!? She didn't like Jean Blanc and even expressed feeling awkward bein… https://t.co/YDPfK0djzc
62,Bristol,Tue Jun 19 01:44:56 +0000 2018,0.5,RI,Ok but Wills kinda looks like Pennywise #thebachelorette
63,Kearny,Tue Jun 19 01:46:03 +0000 2018,0.0,NJ,Wills on Bachelor in Paradise. #thebachelorette
64,Chicago,Tue Jun 19 01:48:22 +0000 2018,0.08,IL,"@PFF_Mike Well, your time in pocket was low but your elusive rating is high"
65,Moorhead,Tue Jun 19 01:49:42 +0000 2018,0.0,MN,I tweet a lot when I drink. I also tweet a lot when I watch #thebachelorette So when I’m doing both I’m gonna be su… https://t.co/2oHhuUXGsN
66,Moorhead,Tue Jun 19 01:50:54 +0000 2018,0.8,MN,all these grocery joe tweets out here giving me life lol #thebachelorette
67,Amherst,Tue Jun 19 01:53:26 +0000 2018,0.0,NY,CC: @Jason_Tartick 😚 #BuffaloIsBringingIt https://t.co/oWqvPvhz5k
68,Franklin,Tue Jun 19 01:56:20 +0000 2018,-0.6,KY,We wish @jordan__kimball  would fry this chicken already and get it over with
69,Olathe,Tue Jun 19 01:58:07 +0000 2018,0.0,KS,How could she actually pick Jordan over @PFF_Mike
70,Atlanta,Tue Jun 19 01:59:48 +0000 2018,0.0,GA,Goodbye Nick and Christon #Becca is just not into you all #thebachelorette https://t.co/grLl11Twtn
71,Perry Heights,Tue Jun 19 02:01:01 +0000 2018,0.0,OH,@clayharbs82 You being on the show and Jordan being disrespectful as always
72,Columbus,Tue Jun 19 00:01:53 +0000 2018,0.0,OH,I don’t even care to watch #thebachelorette now. Bishes ruined it over the weekend. 😑
73,Danville,Tue Jun 19 00:04:33 +0000 2018,0.2,IL,My husband: Some guy just rolled out of a bed &amp; is the hospital? Is this show for real? #forrealz #thebachelorette
74,Riverside,Tue Jun 19 04:11:06 +0000 2018,0.0,CA,@markilynncupp @Jason_Tartick hi jason
75,Riverside,Tue Jun 19 04:12:48 +0000 2018,0.0,CA,@markilynncupp @Jason_Tartick hi jason https://t.co/NfNv8Un11D
76,Cascade Valley,Tue Jun 19 04:16:47 +0000 2018,0.25,WA,@coltonkthompson Thanks brotha!
77,Lincoln,Tue Jun 19 04:17:46 +0000 2018,0.2,CA,Poor Jean Blanc. Bye bye lol #TheBachelorette
78,Seattle,Tue Jun 19 04:19:29 +0000 2018,-0.4,WA,"Jean Blanc,l. That was a 1st quarter Hail Mary. Da fuck play book you reading from. #TheBachelorette"
79,Murfreesboro,Tue Jun 19 04:21:07 +0000 2018,-0.7,TN,u ugly  @colton__james
80,Sacramento,Tue Jun 19 04:21:24 +0000 2018,-1.0,CA,Jean Blanc is my worst nightmare #theBachlorette
81,Lincoln,Tue Jun 19 04:21:31 +0000 2018,0.0,CA,"Jean Blanc, you just told her that you said what you thought she wanted to hear? What a dumbass! Way to ruin a night #TheBachelorette"
82,Seattle,Tue Jun 19 04:22:40 +0000 2018,-0.45,WA,Jean Blanc must have read the script from the wrong week. Da fuck was that move?  #TheBachelorette https://t.co/iE59Q9zpLn
83,West Hollywood,Tue Jun 19 04:32:14 +0000 2018,-0.1,CA,"Why, Jean Blanc, why 😑... I am curious what the “Miss Becca Blanc” perfume smelled like though"
84,Chandler,Tue Jun 19 04:36:30 +0000 2018,-0.04999999999999999,AZ,"People always say girls have crazy eyes, but Jean Blanc getting dumped after saying I love you and then taking it b… https://t.co/6PHOCe9Eca"
85,Tempe,Tue Jun 19 05:00:29 +0000 2018,0.5,AZ,"Becca sending Jean Blanc home immediately after he told her
he was falling in love with her was as rockstar as Mich… https://t.co/t2U6tTvgKm"
86,Omaha,Tue Jun 19 05:00:59 +0000 2018,0.9,NE,Happy Birthday @coltontbraun hope 19 treats you well &amp; that you have a great one bud!! Make it one for the books bi… https://t.co/YCJ9BRa75n
87,Los Angeles,Tue Jun 19 05:03:17 +0000 2018,0.0,CA,That sponge analogy? #thebachelorette https://t.co/wdG8OEUbYf
88,Henderson,Tue Jun 19 06:49:24 +0000 2018,0.0,NV,"When you watch #thebachelorette with friends in relationships, somehow you become a topic and have to download anot… https://t.co/Ez1Jb6bCjh"
89,Seal Beach,Tue Jun 19 03:14:58 +0000 2018,-0.5,CA,I’m so bored with this season. #thebachelorette
90,Houston,Tue Jun 19 03:28:36 +0000 2018,-0.125,TX,"I need Becca to get over the Jean Blanc thing, you didn’t even like him so let’s move on to these other eligible ba… https://t.co/TJg51stRmj"
91,Riverside,Tue Jun 19 03:49:16 +0000 2018,0.0,CA,"“Do you think Jean Blanc sells cologne in the middle of the mall?” 
-@markilynncupp"
92,Burbank,Tue Jun 19 03:49:29 +0000 2018,-0.5,CA,Are they emphasizing all of the pictures they’re taking on #thebachelorette because of all the photos she randomly had with Arie
93,Riverside,Tue Jun 19 03:50:14 +0000 2018,0.0,CA,@PFF_Mike @markilynncupp S A D
94,Isla Vista,Tue Jun 19 03:54:15 +0000 2018,0.6,CA,Becca’s season has soooo many good guys #thebachelorette
95,Kirkland,Tue Jun 19 04:03:28 +0000 2018,0.0,WA,"I’ve decided, I’m Team @balockaye_h. #TheBachelorette #TeamBlake https://t.co/d5CCuJinBp"
96,Burlington,Tue Jun 19 00:09:36 +0000 2018,0.1,MA,"Blake, Nick, Colton, Jason, David, Garrett &gt;&gt;&gt;&gt; never liked this many at one time on Bach #thebachelorette"
97,Chattanooga,Tue Jun 19 00:10:16 +0000 2018,-0.3,TN,#thebachelorette I’m late for my weekly viewing party with @SidelineStormer can you start from the beginning please… https://t.co/BD7igfBHfb
98,Manhattan,Tue Jun 19 00:11:39 +0000 2018,0.0,NY,"“I’m captain underpants, that’s all I got.” - Jordan, male model/captain underpants #thebachelorette https://t.co/2SHJy4FJez"
99,Bayshore Gardens,Tue Jun 19 00:13:25 +0000 2018,0.0,FL,#thebachelorette
100,Aspinwall,Tue Jun 19 00:13:48 +0000 2018,0.25,PA,She picks my man #Jason first #thebachelorette
101,Whitehouse,Tue Jun 19 00:14:00 +0000 2018,-1.0,OH,@ATT @directv awful. Just awful. Should never have switched from cable. And it’s going out during #thebachelorette ? https://t.co/mzaRPuIRxu
102,Omaha,Tue Jun 19 00:14:25 +0000 2018,0.09999999999999998,NE,I'm confused is there going to be a race to the rose? #thebachelorette #tracksuit
103,Mechanicsville,Tue Jun 19 00:15:06 +0000 2018,0.0,VA,Definitely need this to take my mind off what's going on in our country today #thebachelorette
104,Manhattan,Tue Jun 19 00:16:03 +0000 2018,0.3,NY,wait was this tracksuit guy even apart of the rose ceremony last week?!? #thebachelorette
105,Lake Butler,Tue Jun 19 00:18:15 +0000 2018,0.0,FL,Captain Jordan Underpants #thebachelorette #bachelornation https://t.co/MPmnOncwF0
106,Queens,Tue Jun 19 00:18:19 +0000 2018,0.7,NY,@PFF_Mike Good tweet good tweet
107,Philadelphia,Tue Jun 19 00:18:35 +0000 2018,0.0,PA,S/o to that zoe Jean Blanc 🇭🇹🙏🏾 #bachelorette
108,Plano,Tue Jun 19 00:18:39 +0000 2018,0.875,TX,It was a good run @PFF_Mike! #TheBachelorette
109,Norwood,Tue Jun 19 00:19:00 +0000 2018,-0.21944444444444444,MA,Tough break. Shout out to @PFF_Mike for carrying the torch on #TheBachelorette for us long-haired fellows for as long as he did ✊🏻
110,Danville,Tue Jun 19 00:19:56 +0000 2018,0.0,IL,There's a guy wearing a track suite...what am I forgetting...#thebachelorette
111,Park Forest Village,Tue Jun 19 00:20:01 +0000 2018,0.0,PA,"#thebachelorette Um Jordan I'm no art history student, but I know that it was Daly that painted the melting clocks.… https://t.co/KsR2DCY7S0"
112,Park Forest Village,Tue Jun 19 00:24:14 +0000 2018,0.0,PA,"#thebachelorette⁠ ⁠ Um Jordan I'm no art history student, but I know that it was Dali that painted the melting cloc… https://t.co/spTt8tPx1i"
113,Philadelphia,Tue Jun 19 00:25:22 +0000 2018,0.02878787878787879,PA,usually when i watch #thebachelorette i struggle live tweeting because i really wanna watch the show but this seaso… https://t.co/M4mRkFzqCj
114,Brooklyn,Tue Jun 19 00:27:50 +0000 2018,0.2875,NY,Loving Dothraki stuntman Leo’s reaction faces to this flat earth thing 🤣 #thebachelorette #leoforbachelor
115,Dallas,Tue Jun 19 00:28:21 +0000 2018,0.0,TX,@marykatenohyphn And yet she eliminated @PFF_Mike smh
116,Baltimore,Tue Jun 19 00:29:01 +0000 2018,-0.0375,MD,"😂😂Lincoln says the earth is flat and Jean Blanc low-key slides to the other side of the sofa. 😂😂 Same, dude. Same. #TheBachelorette"
117,Baltimore,Tue Jun 19 00:29:01 +0000 2018,-0.0375,MD,"😂😂Lincoln says the earth is flat and Jean Blanc low-key slides to the other side of the sofa. 😂😂 Same, dude. Same. #TheBachelorette"
118,Lake Butler,Tue Jun 19 00:29:25 +0000 2018,-0.21250000000000002,FL,"everyone: Lincoln can’t get any worse 
Lincoln: the earth is flat
everyone:
#thebachelorette #bachelornation https://t.co/bYsLMr3bZW"
119,Doylestown,Tue Jun 19 00:29:50 +0000 2018,0.2375,OH,Lincoln: convicted sexual predator and believes the earth is flat 🙃 #thebachelorette
120,Elm Grove,Tue Jun 19 00:30:39 +0000 2018,0.0,WI,@MUPfeif @PFF_Mike was a contestant on the show.
121,Chattanooga,Tue Jun 19 00:36:25 +0000 2018,0.3571428571428571,TN,"THIS IS YOUR HUSBAND and you know it @thebkoof !!!!!! #thebachelorette #THEEND 
Right @SidelineStormer ?! https://t.co/iSlNggCBSq"
122,Beaumont,Tue Jun 19 00:37:42 +0000 2018,0.0,TX,Jean Blanc should be the Bachelor so I can go on #TheBachelorette
123,Brooklyn,Tue Jun 19 00:38:38 +0000 2018,0.5,NY,I love @thebkoof but who wears jeans in the snow? #thebachelorette
124,Nashua,Tue Jun 19 00:39:00 +0000 2018,0.0,NH,can’t stand Lincoln go HOMMMMEEE. shoulda kept @PFF_Mike #theBachlorette
125,Indianapolis,Tue Jun 19 00:45:56 +0000 2018,0.4333333333333333,IN,Wills really out here making sure I know his name and honestly I appreciate it. #thebachelorette
126,Hoboken,Tue Jun 19 00:46:11 +0000 2018,0.0,NJ,Also. I’m still not over the fact that @clayharbs82 is no longer on #TheBachelorette. Like granted time heals all w… https://t.co/EPOg495OFa
127,Louisville,Tue Jun 19 00:49:40 +0000 2018,-0.0125,KY,Had to rewatch the flat earth conversation about ten times. #thebachelorette
128,Stillwater,Tue Jun 19 00:51:28 +0000 2018,0.0,OK,Something tells me this relationship isn’t going to last...... #thebachelorette https://t.co/yvTa0gXI0H
129,Atlanta,Tue Jun 19 00:53:32 +0000 2018,0.0,GA,@Bach_ShitCray @leodottavio
130,Brooklyn,Tue Jun 19 00:54:34 +0000 2018,0.0,NY,Let’s make history this season!!! #thebachelorette #leoforbachelor https://t.co/GrYHKx4kYP
131,Fishers,Tue Jun 19 00:58:22 +0000 2018,0.0,IN,"""I promise I won't hurt you""-every guy on the planet including #thebachelorette @ABCBachelorThe"
132,Manhattan,Tue Jun 19 00:59:00 +0000 2018,-0.3125,NY,@Bachelor_Nation @Bachelor_Nation @BacheloretteABC @jordan__kimball @thebkoof Jordan is a Mean Girl. #MeanGirls https://t.co/CPioA7VGxK
133,Short Pump,Tue Jun 19 00:59:12 +0000 2018,-0.3,VA,Not to be rude but @Jason_Tartick can ruin my life.
134,Bensalem,Tue Jun 19 00:59:51 +0000 2018,0.0,PA,"Becca likes Republicans. Just deal with it, America. #thebachelorette"
135,Manhattan,Tue Jun 19 01:04:05 +0000 2018,0.9,NY,@PFF_Mike You did your best! Great job
136,Omaha,Tue Jun 19 05:30:26 +0000 2018,0.9583333333333334,NE,@coltontbraun yo happy birthday G! Hope all is well and life is good! Have a great day today man!
137,West Hollywood,Tue Jun 19 05:49:51 +0000 2018,0.1,CA,I guess 8 weeks of getting to know a person on #thebachelor was far too long...8 minutes will do. #theproposal
138,Los Angeles,Mon Jun 18 20:19:43 +0000 2018,0.0,CA,@servantcolton @FredTJoseph We don’t need to watch an hour interview to explain why he wore that fucking hat. Own y… https://t.co/wB7utQTJQJ
0,Boston,Wed Jun 20 02:18:48 +0000 2018,0.39285714285714285,MA,After I show Emily @CObrochta33  insta- her: “I’m so glad I’m not wearing underwear right now” me: “Oh yeah? Why?”… https://t.co/gFdiq39zKV
1,Manhattan,Tue Jun 19 23:17:36 +0000 2018,0.0,NY,@PFF_Mike @sammiehohoho damn
2,Plymouth,Tue Jun 19 23:51:05 +0000 2018,0.0,NH,Garrett Yrigoyen has my heart
3,Plymouth,Tue Jun 19 23:51:05 +0000 2018,0.0,NH,Garrett Yrigoyen has my heart
4,Forest Acres,Wed Jun 20 05:11:22 +0000 2018,-0.3,SC,@tmgianotti @mikecolton Ha. It’s way too late for that. Man up to it.
5,Forest Acres,Wed Jun 20 05:41:51 +0000 2018,-0.3125,SC,@wu_lmao @tmgianotti @mikecolton That seems like complicity to me. I’m not trying to be mean but he is what people call a “bitch”.
6,Hutchinson,Tue Jun 19 18:09:15 +0000 2018,0.18750000000000003,KS,"HUGE THANK YOU to @swarner73, @colton_goans, and my uncle Larry for helping me with my flat tire this morning out o… https://t.co/5WrfSXY6jz"
7,Omaha,Tue Jun 19 18:58:11 +0000 2018,-0.09999999999999999,NE,"Happy day cousin @coltontbraun I’m sorry I don’t have a picture, im lame, btw X isn’t dead brother you must believe… https://t.co/317RQ0U8Jr"
8,Papillion,Tue Jun 19 21:37:52 +0000 2018,0.9,NE,Happy birthday cole!! @coltontbraun hope you have a great day 🎉😃
9,Omaha,Tue Jun 19 21:47:46 +0000 2018,0.825,NE,Happy bday cousin @coltontbraun have a beautiful day brother ❤️🎉 congrats on 19 https://t.co/TOzWCUWdqF
10,Cambridge,Tue Jun 19 21:49:54 +0000 2018,0.375,MA,Becca just complemented Garrett for being good at making eye contact...sis that’s literally the bare minimum #thebachelorette
11,South St Paul,Tue Jun 19 21:54:53 +0000 2018,0.0,MN,@colton_dubya You’ll get popped to I stay strapped with that 45
12,South St Paul,Tue Jun 19 22:00:11 +0000 2018,-0.2,MN,@colton_dubya You will also get popped for that bull shit #FuckGramner
13,Amherst,Wed Jun 20 04:11:09 +0000 2018,0.2333333333333333,NY,I think I’m genuinely in love with Jason Tartick and he literally lived on my street like wtf this isn’t fair?????
14,Williams,Wed Jun 20 04:22:31 +0000 2018,0.0,TX,@colton_lovell15 reason #3729839 why you piss me off😂
15,Renton,Wed Jun 20 04:49:11 +0000 2018,0.0,WA,I only want to watch the parts with Blake in them #thebachelorette
16,Peabody,Tue Jun 19 22:48:47 +0000 2018,0.0,MA,@colton3051 Ask @DanLifshatz
17,Los Angeles,Wed Jun 20 03:16:38 +0000 2018,0.0,CA,We had @deanie_babies from season 13 of @bachelorabc on the show to discuss relationships and @bacheloretteabc. I g… https://t.co/tyEisdMhqS
18,Eugene,Wed Jun 20 03:43:07 +0000 2018,0.0,OR,Why @clayharbs82 did you have to get hurt on #bacheloretteabc? You were my #1!!!!
19,Lewiston,Tue Jun 19 20:04:41 +0000 2018,0.1875,ID,"Love my #19 on June 19th and every other day, too 💛🖤🏈. #june19th. @coltonrich19  @VandalFootball https://t.co/g9EmkPfRSH"
20,Boston,Wed Jun 20 01:19:55 +0000 2018,0.0,MA,@clayharbs82 for next Bachelor please @ABCNetwork @BachelorABC
21,Stockton,Wed Jun 20 01:28:59 +0000 2018,-0.025,CA,"“The earth is flat because of friction”
- Lincoln  #thebachelorette"
22,Omaha,Wed Jun 20 01:29:21 +0000 2018,0.0,NE,Watching last nights episode of @thebachelorette
23,Stockton,Wed Jun 20 01:32:45 +0000 2018,0.0,CA,Garrett &amp; Becca #thebachelorette
24,Conroe,Wed Jun 20 01:38:10 +0000 2018,0.0,TX,"sometimes i think about the amount  of times colton and i were in the same place at the same time, yet it took so l… https://t.co/QqJZUsPpCQ"
25,Austin,Wed Jun 20 01:42:28 +0000 2018,1.0,TX,“Being me is my greatest power.” - Jordan #TheBachelerotte @jordan__kimball https://t.co/PTrSBs6zpi
26,St Louis,Wed Jun 20 01:43:57 +0000 2018,0.0,MO,I could watch @leodottavio be a lumber jack all day #thebachelorette
27,Hartford,Tue Jun 19 20:22:19 +0000 2018,0.15416666666666665,CT,Between Lincoln thinking the earth is flat and Jean Blanc’s cringe worthy exit 🤦🏾‍♀️ This @BacheloretteABC  episode… https://t.co/KLsmmBRW5i
28,Alhambra,Wed Jun 20 06:34:01 +0000 2018,0.0,CA,Damn Jean Blanc 🤦‍♀️
29,Folsom,Wed Jun 20 07:00:43 +0000 2018,0.8,CA,@_coltongordon @Chargers SO PROUD OF YOU https://t.co/MeU4bhZFle
30,New Paris,Wed Jun 20 00:09:32 +0000 2018,0.5,IN,4 episodes in and Jean Blanc is already saying he’s falling in love 🤦🏻‍♀️ #TheBachelorette
0,Irving,Wed Jun 20 23:23:13 +0000 2018,-0.375,TX,@SiriusXMFantasy @FantasySportsTA @usbankstadium @glenncolton1 @BrandonHerFFB D. Running backs and receivers are WEAK
1,Colton,Wed Jun 20 23:32:37 +0000 2018,0.8,CA,@SammiSempiterna But you gotta come to colton lol
2,Fern Creek,Wed Jun 20 23:59:54 +0000 2018,0.0,KY,"Jean Blanc, what the heck are you doing?!? #TheBachelorette"
3,Fern Creek,Thu Jun 21 00:03:20 +0000 2018,0.2,KY,"Really, Jean Blanc, you're asking about the gift? And now you just admitted that you lied about your feelings. Seri… https://t.co/36PL0K4oVp"
4,Rancho Palos Verdes,Wed Jun 20 21:09:11 +0000 2018,-0.14583333333333334,CA,@coltondevans @EvanOnSBNation @PacersPritch They have hardly drafted any international players and when they have i… https://t.co/FZVtfOG5Wa
5,Fort Worth,Thu Jun 21 04:52:15 +0000 2018,0.0,TX,rt wcw @coltonwooten11
6,Manhattan,Wed Jun 20 18:50:15 +0000 2018,0.0,NY,@SarahPatchKidss I just don’t even know where to begin like. Jordan ? Jean Blanc ? The reason what’s his name goes… https://t.co/AACuDPtypR
7,Fern Creek,Thu Jun 21 00:10:28 +0000 2018,-0.0625,KY,You have several other guys vying for your attention.  Forget about Jean Blanc. #TheBachelorette
8,Margate,Thu Jun 21 00:42:10 +0000 2018,0.0,FL,@coltonBmusic SMH 😒🤔
9,Glen Dale,Thu Jun 21 00:54:58 +0000 2018,-0.6458333333333334,WV,It’s hard to watch this season of #thebachelorette through my eyelids bc it’s so boring that I can’t stay awake.… https://t.co/67NuAt6HTd
10,Union,Thu Jun 21 01:04:25 +0000 2018,0.4150390625,NJ,can i just say how much I like Clay?!!?! He’s such a sweet heart!!!! ❤️❤️❤️❤️ @clayharbs82
11,Waterloo,Thu Jun 21 03:10:21 +0000 2018,0.14285714285714285,IA,@JacquezGreen @PFF_Mike Hasn't this always been the narrative to beating Brady? Get pressure up the middle right in his face? I believe so.
12,Greenwood Village,Thu Jun 21 03:13:58 +0000 2018,0.0,CO,@coltontheplug @TheSimbaPikachu 3 days............
13,Amherst,Thu Jun 21 03:15:07 +0000 2018,0.35,NY,@Jason_Tartick You better tell @Colt3FIVE to come visit me and the Duff’s crew and have some real Buffalo Wings!!!!… https://t.co/EjNZ46mknj
14,Waterloo,Thu Jun 21 03:21:49 +0000 2018,0.0,IA,@denverrefugee @PFF_Mike @Chiefs G1 2016 Chiefs 33 Chargers 27 OT Rivers 25-36/243/1TD/0 INT QBR 97.3 G2 2016 Chief… https://t.co/2YrUK9rQSm
15,Scranton,Thu Jun 21 03:29:23 +0000 2018,0.0,PA,@coachcolton can you follow me back so I can DM you ?
16,New Prospect,Thu Jun 21 03:30:48 +0000 2018,0.4125,SC,@j_bridgeman59 @coltonbailey4 @usatodayhss Awesome is not a good enough way to say it! And impressed that… https://t.co/MqTMfhC7pT
17,West Memphis,Wed Jun 20 22:33:46 +0000 2018,0.0,AR,@coltonrhoads Did you see the girl admitted to lying yesterday
18,Modesto,Wed Jun 20 22:37:01 +0000 2018,0.2,CA,Is it 7 yet? I’m ready to get off and cuddle up with @coltonwhatley95 😍
19,Land O' Lakes,Wed Jun 20 22:48:07 +0000 2018,0.3,FL,Caught up on the @BacheloretteABC today and honestly Jean Blanc got what he deserved. That was a red flag from the beginning. 🙄
20,The Colony,Wed Jun 20 19:20:29 +0000 2018,0.0,TX,@leodottavio is the only reason I’m still watching this season of #TheBachelorette
21,Chesapeake,Wed Jun 20 19:24:48 +0000 2018,0.4166666666666667,VA,@servantcolton If I take to shorty is it still Gay
22,Virginia Beach,Wed Jun 20 19:30:25 +0000 2018,0.0,VA,@servantcolton It’s the beach...
23,Brookhaven,Wed Jun 20 19:32:31 +0000 2018,0.8,MS,@brandon_smuell @HTopperFootball @_colton_foster_ Lol miss it??
0,Beverly Hills,Thu Jun 21 23:27:27 +0000 2018,0.0,CA,@PFF_Mike Two words: MEAT SWEATS
1,Los Angeles,Thu Jun 21 23:46:18 +0000 2018,0.0,CA,@leodottavio They are just drinking hater-aide!!!!! You know who you are. Mandalos pal carajo!!!! 🙂
2,Murfreesboro,Thu Jun 21 22:38:55 +0000 2018,0.625,TN,"@coltondixon In and out of time!
Love the piano solo! 😂🤣"
3,Sheffield,Thu Jun 21 22:42:25 +0000 2018,-0.5,AL,"@coltontingle2 Cheer isn’t a sport.
Prove me wrong"
4,Galveston,Fri Jun 22 06:28:27 +0000 2018,0.5,TX,Happy birthday colt!!!! Can’t wait to be back home to celebrate w y’all! 💛 @colton_20_
5,Los Angeles,Thu Jun 21 21:33:26 +0000 2018,0.0,CA,@PFF_Mike @IHOb Make it an option
6,Virginia Beach,Thu Jun 21 20:35:31 +0000 2018,-0.2,VA,@servantcolton Keep saying corny shit ima have to block you 😂🤦🏾‍♂️
7,Brooklyn,Thu Jun 21 20:50:06 +0000 2018,0.0,NY,@xocoltonxo No
8,Robinson,Fri Jun 22 05:16:36 +0000 2018,0.0,TX,@colton_20_ Of course! https://t.co/dSJtXMKCz6
9,Glendora,Fri Jun 22 00:25:13 +0000 2018,-0.2,NJ,"@coltoncargen oh shit, MPJ is there"
10,Glendora,Fri Jun 22 00:31:35 +0000 2018,0.0,NJ,@coltoncargen BRO WHAT HAPPENED
11,Blackwood,Fri Jun 22 00:35:20 +0000 2018,0.2333333333333333,NJ,@coltoncargen He really is MPJ potential is way greater
12,Blackwood,Fri Jun 22 00:36:06 +0000 2018,0.0,NJ,@coltoncargen I see the same I was just about to compare the 2😂😂
13,Cincinnati,Fri Jun 22 00:53:13 +0000 2018,0.4,OH,@chumbleycolton One of those nights I dream of being back in CS for!! Lol
14,Middle River,Fri Jun 22 01:20:22 +0000 2018,0.0,MD,@coltonwright77 @kraftcheese Yesssss OMG I THOUGHT THE SAME THING AND EVEN MADE A COMMENT ON IT BEFORE I SAW OTGER… https://t.co/ejzAZzteDo
15,Middle River,Fri Jun 22 01:20:53 +0000 2018,0.0,MD,@coltonwright77 @kraftcheese  https://t.co/v8fTDYtt8Y
16,Villa Ridge,Fri Jun 22 01:55:45 +0000 2018,0.0,MO,Miss my bro @coltonkopacz @loadingmag  hml fam💯🔥
17,Cheyenne,Fri Jun 22 01:57:14 +0000 2018,1.0,WY,@dbdavidbryan @coltonbryan1 Beautiful!
18,Grenada,Thu Jun 21 18:18:31 +0000 2018,0.0,MS,@coltonlhaynes @… https://t.co/WP7gvYnZO5
19,Evanston,Thu Jun 21 18:37:18 +0000 2018,0.0,IL,Do we think colton called jordan a fag when they bleeped it out whats the verdict
20,Millcreek,Fri Jun 22 04:13:23 +0000 2018,0.7,UT,@Arnoldjazzfan @DUBCREW86 @coltonmarsh3 @JONZER801 You should be happy with finding a chick that will have a kid with you to begin with lmao
21,Staten Island,Fri Jun 22 02:38:24 +0000 2018,0.13636363636363635,NY,@jayycolton Do it. Get that tattoo. Live yo life girl
22,Claremore,Fri Jun 22 02:40:28 +0000 2018,0.375,OK,“duuddeee my feet feel FRESH!” -colton after getting pedicure
23,Staten Island,Fri Jun 22 02:40:28 +0000 2018,0.0,NY,@jayycolton  https://t.co/UTPLztZeG6
24,Bessemer,Fri Jun 22 02:40:50 +0000 2018,0.0,AL,@SoccerCoachJB @wisesoccercoach @coachcolton @CoachSoderling @CoachNRizzo @coachkat18 @seanie_doyle @RJPcoach… https://t.co/gjfLhlc5OC
25,Bessemer,Fri Jun 22 02:42:50 +0000 2018,0.0,AL,@SoccerCoachJB @wisesoccercoach @coachcolton @CoachSoderling @CoachNRizzo @coachkat18 @seanie_doyle @RJPcoach… https://t.co/bRJVLxJsP0
0,Cookeville,Sat Jun 23 01:40:03 +0000 2018,0.640625,TN,"Nephew in town. Love love!! ❤️ #itsbeentoolong #8yrs #lovehimforever #coltonjones @ Cookeville, Tennessee https://t.co/6PdwYmrgMM"
1,Jersey City,Sat Jun 23 01:57:18 +0000 2018,0.0,NJ,@coltonbryan1 Congrats on the followers dude
2,Garden City,Fri Jun 22 21:52:38 +0000 2018,0.4125,SC,@jordan__kimball look familiar? Becca knew these were becoming trendy😂 #TheBachelerotte https://t.co/6F6uwIFatv
3,Los Angeles,Fri Jun 22 23:42:55 +0000 2018,0.5,CA,"@ColtonKerrigan @balockaye_h @TwitterSF @TwitterLA Ah yes we can definitely help ya here, Blake! You’re welcome @twitterLA anytime!"
4,Rising Sun,Fri Jun 22 18:50:20 +0000 2018,0.0,MD,@coltonsimmons99 Let’s go!
5,Staten Island,Fri Jun 22 22:27:30 +0000 2018,0.0,NY,@jayycolton Let’s goooo
6,Mequon,Fri Jun 22 22:43:38 +0000 2018,0.0,WI,@coltonneel @jayy_saantana Just gonna chime in here I’m from the furthest thing from the north and I voted for freeze pops
7,Cincinnati,Fri Jun 22 22:50:04 +0000 2018,0.0972222222222222,OH,"hey #bachelornation: we sat down with @PFF_Mike today to chat about his time on #thebachelorette!🌹

our full story… https://t.co/znD3dSzKWN"
8,Mequon,Fri Jun 22 22:56:37 +0000 2018,0.21428571428571427,WI,@coltonneel @jayy_saantana Ya cause that’s where all the smart people that know they’re called freeze pops reside.
9,Highland Lake,Fri Jun 22 19:25:17 +0000 2018,0.0,NJ,@cc_colton_novel Please send your query letter along with your receipt!
10,South Salt Lake,Fri Jun 22 19:38:40 +0000 2018,0.23333333333333336,UT,Happy fucking birthday to my KING @coltoneusterman I LOVE YOU FOREVER ♥️♥️♥️♥️
11,Wylie,Fri Jun 22 20:52:43 +0000 2018,0.8,TX,happy bday g @colton_20_ we gettin lit tonight
12,Muskogee,Sat Jun 23 00:29:13 +0000 2018,0.75,OK,@Court_luvv just walked out of coltons and I couldn’t have been more proud!!
0,San Francisco,Sat Jun 23 20:03:13 +0000 2018,0.0,CA,Celebrating our girl 💃🏼 #nicolettethebachelorette @ Tonga Room &amp; Hurricane Bar https://t.co/LyEs20FkDk
1,San Antonio,Sun Jun 24 02:33:58 +0000 2018,0.5,TX,@chrisrBOT @drummercolton we found the owner already :)
2,Paradise,Sun Jun 24 03:03:59 +0000 2018,0.0,NV,Why is @coltonunderwood one of the hottest men I’ve ever laid eyes on 😍😍😍
3,Reading,Sun Jun 24 01:30:21 +0000 2018,0.0,OH,@coltonfaber_ Baby
4,Denton,Sun Jun 24 05:24:17 +0000 2018,0.0,TX,@KollinMeyer @The_ben_russ @bcolton1995
5,Hickory Creek,Sun Jun 24 05:24:46 +0000 2018,0.0,TX,@ethanlesleye @KollinMeyer @bcolton1995 Thats why i won
6,Denton,Sun Jun 24 05:25:03 +0000 2018,0.0,TX,@The_ben_russ @KollinMeyer @bcolton1995 🙄
7,Easton,Sun Jun 24 05:55:48 +0000 2018,0.0,MA,@m_aizy wait why do i still have hand written letters from colton when he went away to camp summer ‘12.....
